43824	7	20010101	20051231	86400
Time_interval	Precip_mm.d	Temp_C	RH_1	Wind_m.s	RN_w.m2	Pres_pa
883.458333333333	0	-0.08	0.6396	2.38	0	67726.7969
883.5	0	-0.64	0.655	1.95	48.256	67725.6406
883.541666666667	0	0.66	0.6601	2.76	213.703	67653.9062
883.583333333333	0	1.96	0.6595	3.57	379.441	67581.3125
883.625	0	3.26	0.6545	4.38	548.237	67509.1484
883.666666666667	0	4.82	0.6084	4.72	680.303	67618.3125
883.708333333333	0	6.38	0.5656	5.05	783.091	67728.0938
883.75	0	7.94	0.526	5.39	810.384	67837.2109
883.791666666667	0	8.55	0.4782	5.34	780.405	67715.0234
883.833333333333	0	9.16	0.4336	5.28	729.919	67592.1406
883.875	0	9.77	0.3919	5.23	695.353	67469.8828
883.916666666667	0	9.6	0.394	5.56	582.754	67547.4688
883.958333333333	0	9.44	0.396	5.89	454.826	67625.0469
884	0	9.27	0.3982	6.23	314.416	67702.6328
884.041666666667	0	6.64	0.4761	5.23	180.784	67587.5469
884.083333333333	0	4.01	0.5714	4.24	46.904	67472.2891
884.125	0	1.38	0.6885	3.25	0	67356.8828
884.166666666667	0	1.1201	0.673	3.39	0	67453.7969
884.208333333333	0	0.86	0.6566	3.54	0	67550.7109
884.25	0	0.6	0.6393	3.69	0	67647
884.291666666667	0	0.44	0.6293	3.65	0	67573.8438
884.333333333333	0	0.2801	0.6191	3.62	0	67500.6797
884.375	0	0.12	0.6087	3.58	0	67426.8828
884.416666666667	0	-0.21	0.6168	3.44	0	67463.4062
884.458333333333	0	-0.55	0.6254	3.3	0	67499.9375
884.5	0	-0.88	0.6336	3.16	49.296	67536.4688
884.541666666667	0	0.34	0.6449	3.46	215.149	67501.3906
884.583333333333	0	1.55	0.6509	3.76	381.307	67466.7734
884.625	0	2.77	0.6515	4.06	548.344	67431.9688
884.666666666667	0	3.8	0.5887	4.17	680.262	67504.5078
884.708333333333	0	4.84	0.5314	4.27	783	67577.0234
884.75	0	5.87	0.4798	4.38	808.395	67650.1562
884.791666666667	0	6.61	0.4912	3.79	778.557	67572.2031
884.833333333333	0	7.36	0.5	3.2	728.341	67494.8828
884.875	0	8.1	0.5072	2.61	694.167	67416.9062
884.916666666667	0	7.99	0.4986	2.53	582.033	67463.1094
884.958333333333	0	7.87	0.4902	2.44	454.617	67509.9375
885	2.3616	7.76	0.4813	2.36	318.016	67556.1328
885.041666666667	1.1712	5.2801	0.5652	1.54	183.472	67513.8906
885.083333333333	14.5824	2.79	0.6664	0.73	48.656	67470.7109
885.125	0.0864	0.31	0.7879	0.09	0	67427.2266
885.166666666667	0	-0.23	0.7901	0.5	0	67503.8125
885.208333333333	2.3616	-0.77	0.7913	0.91	0	67580.3672
885.25	9.792	-1.31	0.7915	1.31	0	67656.9375
885.291666666667	4.2528	-1.58	0.7893	1.03	0	67604.2188
885.333333333333	3.1104	-1.85	0.7868	0.75	0	67550.8672
885.375	8.1984	-2.12	0.784	0.47	0	67498.1562
885.416666666667	0	-2.23	0.7849	0.21	0	67485.7734
885.458333333333	3.9456	-2.34	0.7859	0.06	0	67473.3672
885.5	0	-2.45	0.7867	0.32	45.456	67460.9922
885.541666666667	0.096	-1.3	0.7489	0.1	195.758	67490.1562
885.583333333333	0	-0.15	0.7127	0.51	346.389	67519.7578
885.625	2.0352	1	0.6779	0.93	428.287	67548.5391
885.666666666667	0	1.71	0.6077	0.16	531.193	67604.1328
885.708333333333	0	2.41	0.5432	0.61	611.391	67659.7266
885.75	0.0384	3.12	0.4833	1.39	790.364	67715.3438
885.791666666667	0.0384	3.88	0.4946	1.43	761.28	67728.2031
885.833333333333	0.0768	4.63	0.5039	1.48	712.312	67741.0625
885.875	4.272	5.39	0.5108	1.52	634.194	67753.8906
885.916666666667	0	5.22	0.5039	1.97	531.976	67770.0703
885.958333333333	0	5.05	0.4967	2.41	415.821	67786.8984
886	0	4.88	0.4893	2.85	329.664	67803.0703
886.041666666667	4.464	2.97	0.5483	1.97	190.816	67773.7578
886.083333333333	0	1.06	0.6154	1.09	51.648	67744.8438
886.125	0	-0.84	0.6914	0.21	0	67715.0234
886.166666666667	0	-1.13	0.6993	0.94	0	67757.7422
886.208333333333	0	-1.4099	0.7065	1.68	0	67801.1016
886.25	0	-1.7	0.7144	2.41	0	67843.8203
886.291666666667	0	-1.97	0.7142	2.21	0	67807.3438
886.333333333333	0	-2.23	0.7132	2	0	67770.8594
886.375	0	-2.5	0.7125	1.79	0	67734.3828
886.416666666667	0	-2.47	0.717	2.11	0	67704.1719
886.458333333333	0	-2.44	0.7215	2.44	0	67674.6094
886.5	0	-2.41	0.7259	2.76	43.88	67644.4062
886.541666666667	0	-0.44	0.6736	3.33	186.82	67657.8594
886.583333333333	0	1.53	0.6238	3.9	330.092	67671.0625
886.625	0	3.5	0.5768	4.47	505.188	67683.3828
886.666666666667	0	4.8	0.5316	4.96	626.464	67675.8125
886.708333333333	0	6.1	0.4903	5.45	720.999	67667.5703
886.75	0	7.41	0.4522	5.93	778.038	67659.2969
886.791666666667	0	7.78	0.4373	5.76	749.473	67617.2969
886.833333333333	0	8.16	0.4227	5.59	701.387	67575.2812
886.875	0	8.54	0.4086	5.42	658.155	67533.2266
886.916666666667	0	8.23	0.4016	6.65	552.314	67544.6094
886.958333333333	0.8448	7.93	0.394	7.88	432.015	67555.9766
887	0	7.62	0.3862	9.11	311.808	67567.9922
887.041666666667	0.3456	5.87	0.4572	7.02	181.04	67559.9609
887.083333333333	0.3456	4.13	0.5406	4.94	49.944	67552.9766
887.125	22.2048	2.38	0.6393	2.85	0	67545.1406
887.166666666667	41.04	1.74	0.6797	3.43	0	67528.5625
887.208333333333	84.9984	1.1	0.7227	4.01	0	67511.9922
887.25	2.2368	0.45	0.7689	4.6	0	67495.4219
887.291666666667	46.752	0.22	0.7665	3.53	0	67516.2578
887.333333333333	0	-0.02	0.7643	2.45	0	67537.1016
887.375	0	-0.26	0.7619	1.38	0	67557.9375
887.416666666667	11.4336	-0.78	0.7755	1.41	0	67542.7109
887.458333333333	5.8368	-1.31	0.7899	1.44	0	67528.1094
887.5	4.992	-1.84	0.8042	1.46	49.28	67513.5234
887.541666666667	2.496	-1.15	0.8047	2.42	207.729	67490.1797
887.583333333333	19.44	-0.46	0.8035	3.38	366.571	67467.3281
887.625	9.6864	0.23	0.8007	4.34	540.109	67443.7031
887.666666666667	5.088	1.32	0.7074	5.01	669.678	67487.2969
887.708333333333	1.1328	2.42	0.6235	5.67	770.709	67530.2266
887.75	1.152	3.51	0.5489	6.33	811.834	67573.1406
887.791666666667	0.2688	4.39	0.5238	6.05	782.127	67600.5234
887.833333333333	0	5.26	0.5004	5.77	732.086	67627.2422
887.875	0	6.14	0.4777	5.48	674.669	67653.9688
887.916666666667	10.656	5.98	0.483	4.89	566.394	67653.25
887.958333333333	0	5.83	0.488	4.31	443.337	67651.8984
888	0	5.67	0.4935	3.72	332.912	67651.1719
888.041666666667	0	3.19	0.5467	3.36	193.864	67661.3281
888.083333333333	0	0.7	0.6052	3	54.44	67671.25
888.125	0	-1.79	0.6682	2.65	0	67680.8984
888.166666666667	0	-2.37	0.6647	2.86	0	67667.6875
888.208333333333	0	-2.95	0.6597	3.07	0	67653.8281
888.25	0	-3.53	0.6531	3.28	0	67640.6172
888.291666666667	0	-3.76	0.6262	3.3	0	67618.4531
888.333333333333	0	-3.98	0.5976	3.32	0	67596.2891
888.375	0	-4.2	0.5681	3.34	0	67574.7578
888.416666666667	0	-3.96	0.5501	3.54	0	67601.9609
888.458333333333	0	-3.71	0.5321	3.75	0	67629.1406
888.5	0	-3.4699	0.515	3.95	52.88	67656.3281
888.541666666667	0	-1.2	0.4999	4.4	220.96	67656.1484
888.583333333333	0	1.06	0.4793	4.85	389.51	67655.0703
888.625	0	3.33	0.4546	5.3	550.215	67654.3984
888.666666666667	0	4.52	0.4337	5.62	682.136	67651.2266
888.708333333333	0	5.71	0.4136	5.94	785.051	67648.6328
888.75	0	6.89	0.3946	6.25	806.79	67646
888.791666666667	0	7.72	0.441	6.24	777.368	67695.1562
888.833333333333	0	8.55	0.4815	6.23	727.784	67744.3203
888.875	25.6704	9.37	0.517	6.22	575.566	67793.4766
888.916666666667	0	9.3	0.5101	5.87	483.395	67741.8203
888.958333333333	0	9.22	0.5035	5.52	378.619	67690.7969
889	0	9.15	0.4966	5.18	296.032	67639.1484
889.041666666667	0	7.31	0.5273	4.65	172.88	67638.4922
889.083333333333	0	5.48	0.5583	4.13	49.36	67637.6875
889.125	0	3.64	0.5896	3.6	0	67636.0938
889.166666666667	0	3.43	0.5868	3.98	0	67600.1094
889.208333333333	0	3.22	0.5838	4.35	0	67564.1328
889.25	0	3.02	0.5802	4.72	0	67528.1484
889.291666666667	0	2.84	0.5552	4.89	0	67576.0938
889.333333333333	0	2.65	0.5299	5.06	0	67624.0078
889.375	0	2.47	0.5034	5.24	0	67671.9375
889.416666666667	0	2.28	0.5005	5.15	0	67634.9609
889.458333333333	0	2.09	0.4974	5.06	0	67598.6328
889.5	0	1.9	0.4942	4.98	51.776	67562.2969
889.541666666667	0	3.55	0.4726	5.26	214.765	67621.2266
889.583333333333	0	5.2	0.4506	5.54	378.227	67680.7188
889.625	0	6.85	0.4285	5.83	528.879	67739.4922
889.666666666667	0	8.15	0.4516	6.59	655.632	67688.6875
889.708333333333	0	9.46	0.4678	7.34	754.556	67637.8594
889.75	0	10.76	0.4788	8.1	688.347	67586.3594
889.791666666667	10.176	11.02	0.4591	8.41	663.342	67588.8672
889.833333333333	8.2368	11.29	0.4397	8.72	621.136	67591.3594
889.875	0	11.55	0.4211	9.04	566.176	67593.8594
889.916666666667	0.7584	11.38	0.4165	9.09	475.699	67616.7422
889.958333333333	17.6448	11.22	0.4115	9.15	372.825	67639.6172
890	0	11.05	0.4066	9.2	266.816	67663.1406
890.041666666667	2.592	9.08	0.4809	7.55	156.24	67617.0625
890.083333333333	7.8336	7.11	0.569	5.9	45.312	67570.1719
890.125	0	5.14	0.6739	4.25	0	67523.7266
890.166666666667	0	4.71	0.675	4.29	0	67574.4375
890.208333333333	0	4.28	0.6757	4.33	0	67624.5
890.25	0	3.85	0.6759	4.37	0	67675.2109
890.291666666667	0	3.52	0.6717	4.34	0	67645.3125
890.333333333333	0	3.2	0.6666	4.31	0	67616.0703
890.375	0	2.8701	0.6614	4.27	0	67586.1797
890.416666666667	0	2.75	0.661	4.23	0	67611.6328
890.458333333333	0	2.64	0.6601	4.19	0	67637.0938
890.5	0	2.52	0.6596	4.14	51.6	67662.5625
890.541666666667	0	4.33	0.648	4.63	212.717	67681.0703
890.583333333333	0	6.15	0.6306	5.11	374.349	67699.4531
890.625	0	7.96	0.6099	5.6	539.288	67717.7266
890.666666666667	0	9.34	0.558	6	668.493	67750.8281
890.708333333333	0	10.72	0.5109	6.41	769.393	67783.25
890.75	0	12.09	0.4686	6.82	722.465	67816.2891
890.791666666667	0	12.13	0.4559	6.63	696.301	67804.5391
890.833333333333	0	12.17	0.4433	6.45	652.126	67792.1484
890.875	0.5856	12.22	0.4305	6.26	540.404	67780.4062
890.916666666667	2.976	11.87	0.432	6.68	454.234	67753.5234
890.958333333333	0	11.53	0.433	7.09	356.225	67725.9766
891	0	11.19	0.434	7.51	287.424	67699.0938
891.041666666667	0	9.37	0.487	6.38	168.736	67640.1484
891.083333333333	0	7.54	0.5478	5.25	49.648	67581.0078
891.125	0	5.72	0.6169	4.12	0	67521.0391
891.166666666667	0.0192	5.25	0.6247	4.05	0	67571.0781
891.208333333333	0	4.77	0.6328	3.97	0	67621.7422
891.25	0	4.29	0.6409	3.89	0	67671.75
891.291666666667	0	3.78	0.6366	3.87	0	67676.3594
891.333333333333	0	3.2801	0.6308	3.85	0	67681.5938
891.375	0	2.77	0.6244	3.83	0	67686.1875
891.416666666667	0	2.78	0.6249	3.94	0	67669.8516
891.458333333333	0	2.79	0.6254	4.05	0	67652.8828
891.5	0	2.81	0.6255	4.16	52.032	67636.5391
891.541666666667	0	4.92	0.5762	4.89	213.475	67628.2109
891.583333333333	0	7.03	0.53	5.62	375.46	67619.0938
891.625	0	9.15	0.4866	6.34	543.396	67609.8125
891.666666666667	0	10.11	0.4607	6.76	673.586	67614.25
891.708333333333	0	11.06	0.4367	7.18	775.276	67619.2734
891.75	0	12.02	0.4138	7.6	796.736	67624.2266
891.791666666667	0	12.42	0.3995	6.93	767.997	67613.7188
891.833333333333	0	12.81	0.386	6.26	719.423	67603.8594
891.875	0	13.2	0.373	5.6	641.488	67593.9922
891.916666666667	0	12.62	0.3734	5.33	539.399	67602.0391
891.958333333333	0	12.03	0.3736	5.07	423.276	67610.7109
892	3.2064	11.44	0.3733	4.8	295.104	67618.7422
892.041666666667	3.2448	9.36	0.431	3.48	173.672	67590.3203
892.083333333333	0	7.28	0.4988	2.16	51.792	67560.9531
892.125	0	5.2	0.5785	0.84	0	67531.9297
892.166666666667	0	4.86	0.5538	0.91	0	67580.3203
892.208333333333	0	4.52	0.5276	0.98	0	67628.6875
892.25	0	4.18	0.4998	1.05	0	67677.0625
892.291666666667	0	3.34	0.5284	1.93	0	67656.4062
892.333333333333	0	2.49	0.5592	2.81	0	67636.3906
892.375	0	1.64	0.592	3.69	0	67615.7266
892.416666666667	0	1.51	0.5845	3.61	0	67622.1016
892.458333333333	0	1.39	0.5764	3.54	0	67629.1172
892.5	0	1.26	0.5686	3.47	52.688	67635.4922
892.541666666667	0	3.62	0.5502	3.28	215.388	67644.9297
892.583333333333	0	5.98	0.5258	3.1	378.664	67654.1797
892.625	19.536	8.35	0.4975	2.92	528.713	67662.6094
892.666666666667	0	9.51	0.465	2.56	655.405	67688.3594
892.708333333333	0	10.67	0.4348	2.2	754.414	67714.0781
892.75	0	11.83	0.4069	1.84	762.787	67740.4219
892.791666666667	0	12.1	0.3958	1.59	735.372	67713.4688
892.833333333333	2.976	12.37	0.3849	1.34	688.995	67686.5
892.875	0.4032	12.64	0.3743	1.08	592.42	67660.1406
892.916666666667	9.1008	12.19	0.3783	1.41	498.321	67672.3906
892.958333333333	2.4672	11.74	0.3822	1.74	391.256	67684.6406
893	21.7728	11.29	0.386	2.07	265.664	67696.8828
893.041666666667	12.864	9.29	0.4684	1.6	156.704	67697.4609
893.083333333333	28.3008	7.29	0.5675	1.12	47.32	67697.8516
893.125	0.3072	5.29	0.6868	0.65	0	67698.0391
893.166666666667	0.9312	4.58	0.6838	1.16	0	67706.0703
893.208333333333	7.0656	3.86	0.6794	1.67	0	67713.4297
893.25	0.5568	3.15	0.6724	2.18	0	67721.4062
893.291666666667	0	3.08	0.6529	2.22	0	67757.2734
893.333333333333	0	3.02	0.6327	2.27	0	67793.1406
893.375	0	2.95	0.6127	2.31	0	67828.3594
893.416666666667	0	2.7	0.6171	2.17	0	67811.2891
893.458333333333	0	2.45	0.6215	2.03	0	67794.2266
893.5	0	2.21	0.6254	1.88	46.888	67776.5312
893.541666666667	0	4.01	0.6208	1.4	191.194	67757.9922
893.583333333333	0	5.82	0.6093	0.92	336.052	67738.5781
893.625	0	7.62	0.5934	0.44	443.002	67719.6016
893.666666666667	0	8.39	0.5513	0.78	549.174	67804.5625
893.708333333333	0.1536	9.15	0.5125	1.12	632.198	67890.1484
893.75	19.3536	9.92	0.476	1.47	604.086	67975.0781
893.791666666667	0	10.31	0.4607	2.01	582.477	67927.1016
893.833333333333	0	10.71	0.4457	2.56	545.847	67879.1016
893.875	1.1136	11.1	0.4315	3.11	558.472	67830.4766
893.916666666667	18.4416	10.92	0.4255	3.33	469.957	67854.3828
893.958333333333	4.2528	10.74	0.4193	3.56	369.181	67878.2812
894	28.6464	10.5601	0.4129	3.78	284.208	67901.5312
894.041666666667	15.264	8.96	0.478	2.96	168	67919.8672
894.083333333333	13.1328	7.35	0.5536	2.14	51.32	67937.3516
894.125	14.4	5.75	0.6407	1.33	0	67955.2422
894.166666666667	25.248	5.03	0.6537	1.99	0	67983.5781
894.208333333333	0	4.32	0.666	2.65	0	68011.8984
894.25	0	3.6	0.6786	3.31	0	68040.8438
894.291666666667	0	3.14	0.6834	3.02	0	68058.3984
894.333333333333	0.2496	2.67	0.6882	2.73	0	68075.2812
894.375	0	2.21	0.6922	2.44	0	68092.8203
894.416666666667	0	2.05	0.6901	2.57	0	68078.2578
894.458333333333	0	1.9	0.6873	2.7	0	68064.3438
894.5	0	1.74	0.6848	2.83	47.928	68049.7734
894.541666666667	0	3.67	0.6663	3.37	195.199	68060.9531
894.583333333333	0	5.5901	0.6432	3.91	343.077	68071.2812
894.625	0	7.52	0.6164	4.45	526.269	68081.4062
894.666666666667	0	8.7801	0.5716	4.36	652.469	68101.3438
894.708333333333	0	10.05	0.5301	4.26	751.18	68121.1875
894.75	0	11.31	0.4924	4.17	799.483	68141
894.791666666667	0	11.71	0.4802	3.63	770.983	68168.8906
894.833333333333	0	12.11	0.4685	3.09	722.629	68197.3906
894.875	0	12.51	0.457	2.55	671.095	68225.9062
894.916666666667	19.5168	11.99	0.4551	2.37	564.932	68185.3203
894.958333333333	0	11.46	0.4529	2.19	444.024	68145.3672
895	0	10.93	0.4501	2.02	287.984	68105.4219
895.041666666667	0	9.42	0.5183	1.57	170.576	68156.0625
895.083333333333	0	7.92	0.5963	1.11	52.672	68206.4766
895.125	0	6.41	0.6862	0.66	0	68257.3203
895.166666666667	0	5.8	0.6763	0.86	0	68284.6016
895.208333333333	0	5.19	0.6645	1.06	0	68311.8594
895.25	0	4.58	0.6505	1.26	0	68338.4766
895.291666666667	0	4.21	0.6431	1.53	0	68301.3984
895.333333333333	0	3.84	0.635	1.8	0	68264.3125
895.375	0	3.46	0.6265	2.07	0	68227.2422
895.416666666667	0	3.19	0.6451	2.37	0	68243.2422
895.458333333333	0	2.92	0.6641	2.66	0	68258.5938
895.5	0	2.65	0.6837	2.96	53.032	68274.5781
895.541666666667	0	5.29	0.6002	2.46	215.95	68252.6875
895.583333333333	0	7.93	0.5275	1.95	379.564	68229.8672
895.625	0	10.58	0.4639	1.45	543.807	68206.7578
895.666666666667	0	11.49	0.43	0.71	674.28	68282.25
895.708333333333	0	12.4	0.3987	0.02	776.396	68357.6875
895.75	0	13.31	0.3696	0.75	774.958	68432.4609
895.791666666667	0	13.98	0.373	1.1	747.466	68391.0234
895.833333333333	0	14.65	0.3755	1.45	700.731	68349.5625
895.875	0	15.32	0.3772	1.8	603.805	68307.4609
895.916666666667	10.0416	15.01	0.3804	1.96	508.44	68340.3125
895.958333333333	1.056	14.7	0.3837	2.12	399.845	68372.5234
896	38.7648	14.39	0.387	2.29	280.208	68405.3672
896.041666666667	1.5168	12.48	0.4116	1.83	166.288	68397.0625
896.083333333333	0	10.57	0.4369	1.36	51.856	68389.2031
896.125	0	8.67	0.4621	0.9	0	68380.5312
896.166666666667	0	7.84	0.4615	0.31	0	68389.2969
896.208333333333	0	7.01	0.4595	0.29	0	68398.0391
896.25	0	6.18	0.4559	0.88	0	68406.7188
896.291666666667	0	5.81	0.4551	1.36	0	68389.4531
896.333333333333	0	5.43	0.4544	1.85	0	68372.8203
896.375	0	5.06	0.4531	2.33	0	68355.5625
896.416666666667	0	4.85	0.4529	2.41	0	68356.3594
896.458333333333	0	4.63	0.453	2.48	0	68356.5234
896.5	0	4.42	0.4528	2.56	52.304	68357.3125
896.541666666667	0	6.81	0.4504	1.65	213.209	68358.2969
896.583333333333	0	9.19	0.4401	0.75	374.855	68359.0234
896.625	0	11.58	0.424	0.16	537.327	68358.8594
896.666666666667	0	12.73	0.3976	0.1	666.345	68439.6719
896.708333333333	0	13.88	0.3731	0.03	767.375	68520.4688
896.75	4.7424	15.04	0.35	0.03	732.111	68601.2734
896.791666666667	3.1104	15.13	0.346	0.08	706.248	68527.9922
896.833333333333	0	15.23	0.3418	0.19	662.224	68454.0625
896.875	0.2976	15.33	0.3376	0.3	562.826	68380.7969
896.916666666667	32.3712	15.1	0.3327	0.09	474.08	68439.9609
896.958333333333	19.4496	14.86	0.3279	0.49	372.987	68498.4766
897	3.648	14.62	0.3228	0.88	308.624	68557.6484
897.041666666667	0	12.32	0.3769	0.3	183.48	68450.5625
897.083333333333	0	10.02	0.4413	1.49	57.736	68342.5781
897.125	0	7.72	0.5181	2.68	0	68235
897.166666666667	0	7.09	0.5418	2.41	0	68290.7891
897.208333333333	0	6.46	0.5668	2.13	0	68346.5781
897.25	0	5.83	0.5931	1.86	0	68401.7422
897.291666666667	0	5.3	0.6081	1.06	0	68391.8672
897.333333333333	0	4.77	0.6234	0.25	0	68382.0078
897.375	0	4.25	0.6387	0.55	0	68372.1328
897.416666666667	0	4.08	0.6235	0.93	0	68362.5078
897.458333333333	0	3.91	0.6078	1.32	0	68352.25
897.5	0	3.74	0.5918	1.7	52.08	68341.9922
897.541666666667	0	5.86	0.5736	1.94	212.733	68303.5234
897.583333333333	0	7.98	0.5506	2.19	374.166	68264.1562
897.625	0	10.1	0.5248	2.44	531.751	68224.5625
897.666666666667	0	11.3	0.4889	1.62	659.54	68223.6328
897.708333333333	0	12.51	0.4555	0.81	759.66	68222.6484
897.75	0	13.72	0.4247	0	700.95	68221.6328
897.791666666667	0.5472	13.71	0.4267	0.34	676.309	68183.1172
897.833333333333	0	13.7	0.4288	0.69	634.268	68143.9688
897.875	1.2576	13.69	0.4308	1.03	540.204	68105.4531
897.916666666667	23.7696	13.25	0.4342	0.95	455.175	68172.7422
897.958333333333	0.288	12.82	0.4371	0.87	358.289	68240.0312
898	4.08	12.38	0.4401	0.79	256.048	68306.6719
898.041666666667	1.1136	10.15	0.5142	1.04	152.48	68240.8906
898.083333333333	0	7.91	0.6026	1.28	48.376	68174.2422
898.125	0	5.68	0.7074	1.53	0	68107.3672
898.166666666667	0	5.06	0.7086	1.57	0	68140.7734
898.208333333333	0	4.43	0.7093	1.6	0	68174.7891
898.25	0	3.81	0.7082	1.64	0	68208.1719
898.291666666667	0	3.29	0.7314	1.96	0	68165.6328
898.333333333333	0	2.77	0.7555	2.27	0	68123.7422
898.375	0	2.24	0.7811	2.59	0	68081.8281
898.416666666667	0	1.98	0.787	2.14	0	68101.8828
898.458333333333	0	1.72	0.793	1.69	0	68121.9375
898.5	0	1.46	0.7989	1.25	51.416	68142
898.541666666667	0	3.44	0.771	0.62	210.707	68058.8828
898.583333333333	0	5.43	0.7379	0.01	370.818	67974.9062
898.625	0	7.41	0.7024	0.63	534.793	67890.7266
898.666666666667	0	8.82	0.6324	0.34	663.462	67935.3906
898.708333333333	0	10.23	0.57	0.05	764.305	67980.0234
898.75	0	11.64	0.5142	0.24	718.79	68024.6094
898.791666666667	0	11.87	0.4991	0.55	693.632	68016.6719
898.833333333333	0	12.11	0.484	0.86	650.655	68009.3828
898.875	0	12.35	0.4693	1.17	542.397	68002.0781
898.916666666667	9.0528	11.93	0.4774	1.12	457.17	67990.1094
898.958333333333	0	11.51	0.4856	1.08	360.006	67977.4922
899	15.8016	11.09	0.4939	1.04	253.664	67964.8672
899.041666666667	33.168	9.44	0.5604	1.08	151.28	67943.9297
899.083333333333	0.2112	7.8	0.6361	1.13	48.352	67923.5
899.125	0	6.16	0.7229	1.17	0	67902.2734
899.166666666667	0	5.26	0.7339	0.36	0	67921.0469
899.208333333333	0	4.36	0.7436	0.45	0	67939.8125
899.25	0	3.47	0.7514	1.26	0	67958.5625
899.291666666667	0	3.08	0.7578	0.91	0	67936.6016
899.333333333333	0	2.7	0.7636	0.55	0	67914.6406
899.375	0	2.31	0.7697	0.19	0	67892.6875
899.416666666667	0	2.12	0.7662	0.7	0	67899.5391
899.458333333333	0	1.93	0.7626	1.21	0	67906.4062
899.5	0	1.74	0.7587	1.72	51.296	67913.8984
899.541666666667	0	4.32	0.7014	2.07	211.128	67882.5078
899.583333333333	0	6.9	0.6447	2.42	371.8	67850.2266
899.625	0	9.48	0.5901	2.77	534.327	67817.7031
899.666666666667	0	10.64	0.5333	2.6	663.021	67806.0781
899.708333333333	1.728	11.79	0.4824	2.44	763.962	67793.8203
899.75	0	12.95	0.4361	2.27	645.016	67781.5625
899.791666666667	0	12.98	0.4354	1.53	622.551	67760.9375
899.833333333333	0.4416	13	0.4349	0.79	584.071	67739.6875
899.875	15.8784	13.03	0.4342	0.05	512.886	67719.0703
899.916666666667	62.5536	12.56	0.4439	0.01	432.421	67699.1406
899.958333333333	65.7216	12.1	0.4535	0.02	340.655	67678.5625
900	30.3456	11.63	0.4636	0.05	275.872	67658.6094
900.041666666667	1.7376	9.99	0.5164	0.27	164.752	67657.4062
900.083333333333	0	8.35	0.5759	0.6	53.016	67655.4531
900.125	0	6.7	0.6437	0.93	0	67654.0234
900.166666666667	0	6.36	0.6584	1.3	0	67674.5625
900.208333333333	0	6.0301	0.673	1.68	0	67695.1094
900.25	0	5.69	0.6884	2.05	0	67715.6562
900.291666666667	0	5.3	0.6925	2.31	0	67677.9609
900.333333333333	0	4.9	0.6969	2.58	0	67640.2734
900.375	0	4.51	0.7005	2.84	0	67602.5781
900.416666666667	0	4.43	0.6853	2.93	0	67611.6484
900.458333333333	0	4.36	0.6694	3.02	0	67620.7266
900.5	0	4.28	0.6538	3.11	48.52	67629.7969
900.541666666667	0	6.15	0.6145	3.44	200.824	67614.5938
900.583333333333	0	8.02	0.5762	3.77	353.977	67598.6719
900.625	0	9.9	0.539	4.1	432.066	67582.6484
900.666666666667	0	10.42	0.5051	3.97	536.29	67599.5
900.708333333333	0.0384	10.94	0.4729	3.85	618.055	67616.3281
900.75	15.2832	11.46	0.4424	3.73	685.667	67633.7891
900.791666666667	2.9376	11.85	0.4137	3.76	661.911	67563.6719
900.833333333333	0	12.25	0.386	3.79	621.124	67493.5469
900.875	0.096	12.65	0.3596	3.82	653.756	67423.4297
900.916666666667	4.416	12.22	0.3592	4.08	551.327	67457.3594
900.958333333333	0.3456	11.8	0.3583	4.33	434.505	67491.9375
901	2.5536	11.38	0.357	4.59	306.416	67526.5
901.041666666667	1.4784	9.22	0.4018	4.18	183.232	67513.2578
901.083333333333	0	7.07	0.4526	3.78	59.32	67499.8906
901.125	0.0384	4.91	0.5112	3.38	0	67487.0312
901.166666666667	0	4.36	0.516	3.37	0	67485.3828
901.208333333333	0	3.8	0.5208	3.37	0	67483.75
901.25	0	3.24	0.5254	3.37	0	67482.1016
901.291666666667	0	2.97	0.5126	3.16	0	67444.9219
901.333333333333	0	2.69	0.4997	2.95	0	67407.1016
901.375	0	2.42	0.4856	2.74	0	67369.9219
901.416666666667	0	2.01	0.4916	2.97	0	67364.3516
901.458333333333	0	1.61	0.4971	3.2	0	67358.7734
901.5	0	1.21	0.5027	3.43	47.304	67353.2031
901.541666666667	0	3.31	0.5052	4.71	197.113	67372.1719
901.583333333333	0.288	5.42	0.4985	5.99	347.803	67390.9766
901.625	18.4128	7.52	0.4858	7.27	539.872	67409.6406
901.666666666667	0	8.44	0.4594	7.65	670.3	67385.3906
901.708333333333	0	9.35	0.4348	8.03	772.664	67361.1094
901.75	0	10.27	0.4115	8.41	802.328	67336.7969
901.791666666667	0	10.83	0.4038	7.97	774.685	67318.3438
901.833333333333	0	11.39	0.3962	7.53	727.075	67299.8594
901.875	0	11.95	0.3887	7.09	697.896	67281.3828
901.916666666667	0	11.74	0.3915	7.08	588.707	67318.2031
901.958333333333	0	11.53	0.3943	7.07	464.136	67355.0234
902	0	11.32	0.397	7.07	293.552	67391.8438
902.041666666667	0	9.6	0.44	5.85	175.736	67387.8516
902.083333333333	0	7.87	0.4887	4.64	57.2	67383.0938
902.125	0	6.14	0.5436	3.42	0	67378.7969
902.166666666667	0	5.54	0.5453	3.64	0	67438.1797
902.208333333333	0	4.95	0.5459	3.86	0	67497.5469
902.25	0	4.36	0.5456	4.07	0	67556.9219
902.291666666667	0	3.93	0.5435	3.94	0	67509.0391
